=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.06.08 20:02:08 =~=~=~=~=~=~=~=~=~=~=~=,,,,,,,,,,,,,,,,,,,,
Time(s), VbatVal(mV), VbatHigh(mV), VbatLow(mV), VShunt(mV), VShuntGND(mV), VRef(mV), Gain, ShuntG,  Battery Temp 0, Battery Temp 1, Battery Temp 2, Battery Temp 3, Battery Temp 4, Battery Temp 5, Resistor Temp 0, Resistor Temp 1, Resistor Temp 2, Resistor Temp 3, Resistor Temp 4, 
23.554688,3537.242432,25.359274,11.738355,14.617573,10.630962,50.330963,18.060453,1.2,23.25,26.14,26.87,26.68,26.92,27.34,22.22,23.7,26.46,27,22.96, 
24.132812,3545.021484,25.414644,11.738355,14.617573,10.630962,50.330963,18.060453,1.2,23.29,26.21,26.97,26.73,26.96,27.42,22.24,23.7,26.5,27.5,22.98, 
24.710938,3545.021484,25.414644,11.682984,14.617573,10.630962,50.330963,18.060453,1.2,23.34,26.27,27.5,26.83,27.6,27.49,22.26,23.9,26.55,27.11,23.3, 
25.28125,3545.021484,25.414644,11.682984,14.617573,10.630962,50.330963,18.060453,1.2,23.38,26.34,27.12,26.91,27.13,27.57,22.29,23.13,26.59,27.14,23.7, 
25.859375,3550.081299,25.379248,11.666714,14.652508,10.560863,50.260864,18.085642,1.2,23.43,26.38,27.19,26.96,27.17,27.62,22.31,23.17,26.62,27.19,23.9, 
26.4375,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.44,26.43,27.24,27,27.24,27.7,22.34,23.19,26.69,27.19,23.13, 
27.007812,3537.242432,25.359274,11.682984,14.617573,10.630962,50.330963,18.060453,1.2,23.49,26.5,27.31,27.8,27.28,27.75,22.34,23.21,26.74,27.25,23.15, 
27.585938,3537.242432,25.359274,11.682984,14.617573,10.630962,50.330963,18.060453,1.2,23.53,26.55,27.36,27.15,27.38,27.8,22.38,23.21,26.75,27.28,23.17, 
28.164062,3545.021484,25.414644,11.682984,14.617573,10.630962,50.330963,18.060453,1.2,23.53,26.56,27.4,27.2,27.43,27.85,22.38,23.23,26.75,27.31,23.23, 
28.734375,3537.242432,25.359274,11.682984,14.617573,10.630962,50.330963,18.060453,1.2,23.55,26.61,27.4,27.25,27.48,27.9,22.38,23.23,26.74,27.31,23.25, 
29.3125,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.52,26.61,27.45,27.25,27.49,27.98,22.43,23.26,26.76,27.37,23.27, 
29.890625,3536.950195,25.359274,11.738355,14.562204,10.630962,50.330963,18.060453,1.2,23.52,26.66,27.47,27.29,27.54,27.98,22.45,23.28,26.76,27.4,23.29, 
30.460938,3536.950195,25.359274,11.738355,14.562204,10.630962,50.330963,18.060453,1.2,23.52,26.66,27.5,27.29,27.54,28.3,22.49,23.29,26.78,27.4,23.29, 
31.039062,3534.253174,25.323956,11.722006,14.597215,10.616157,50.316158,18.085642,1.2,23.52,26.66,27.52,27.32,27.59,28.6,22.51,23.32,26.75,27.43,23.29, 
31.617188,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.47,26.68,27.52,27.35,27.59,28.6,22.53,23.34,26.75,27.43,23.27, 
32.195312,3545.021484,25.414644,11.682984,14.617573,10.630962,50.330963,18.060453,1.2,23.46,26.7,27.55,27.37,27.61,28.9,22.53,23.34,26.75,27.45,23.27, 
32.765625,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.43,26.72,27.6,27.37,27.61,28.11,22.55,23.32,26.75,27.42,23.26, 
33.34375,3536.950195,25.359274,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.41,26.72,27.6,27.39,27.66,28.14,22.52,23.35,26.73,27.4,23.24, 
33.921875,3545.021484,25.414644,11.682984,14.617573,10.630962,50.330963,18.060453,1.2,23.4,26.74,27.62,27.44,27.7,28.17,22.5,23.37,26.73,27.37,23.24, 
34.492188,3545.021484,25.414644,11.682984,14.617573,10.630962,50.330963,18.060453,1.2,23.37,26.77,27.65,27.44,27.72,28.2,22.52,23.41,26.76,27.37,23.24, 
35.070312,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.35,26.79,27.67,27.49,27.77,28.25,22.49,23.45,26.82,27.37,23.21, 
35.648438,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.32,26.79,27.7,27.52,27.79,28.3,22.47,23.49,26.87,27.37,23.21, 
36.226562,3545.021484,25.414644,11.682984,14.617573,10.630962,50.330963,18.060453,1.2,23.34,26.84,27.78,27.54,27.84,28.33,22.44,23.5,26.93,27.35,23.21, 
36.796875,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.32,26.87,27.82,27.59,27.88,28.38,22.41,23.54,26.96,27.35,23.19, 
37.375,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.33,26.92,27.9,27.64,27.93,28.41,22.39,23.54,27,27.38,23.19, 
37.953125,3549.789307,25.379248,11.666714,14.597216,10.560863,50.260864,18.085642,1.2,23.33,26.98,27.98,27.7,27.96,28.43,22.41,23.54,27.2,27.39,23.18, 
38.53125,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.38,27.2,28.7,27.75,27.98,28.46,22.41,23.54,27.3,27.42,23.2, 
39.101562,3536.950195,25.359274,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.4,27.9,28.16,27.8,28.3,28.49,22.41,23.57,27.2,27.49,23.2, 
39.679688,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.44,27.15,28.23,27.84,28.8,28.55,22.41,23.57,27.4,27.53,23.22, 
40.257812,3536.657715,25.359274,11.682984,14.506834,10.630962,50.330963,18.060453,1.2,23.46,27.22,28.33,27.89,28.13,28.58,22.41,23.57,27.6,27.56,23.23, 
40.828125,3541.729248,25.379248,11.666714,14.541923,10.616157,50.316158,18.085642,1.2,23.5,27.28,28.41,27.94,28.17,28.63,22.41,23.55,27.5,27.59,23.23, 
41.40625,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.52,27.35,28.49,27.99,28.22,28.66,22.4,23.55,27.6,27.63,23.23, 
41.984375,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.54,27.39,28.54,28.4,28.3,28.71,22.4,23.53,27.8,27.66,23.24, 
42.5625,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.58,27.46,28.62,28.9,28.32,28.76,22.4,23.56,27.7,27.69,23.22, 
43.132812,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.58,27.49,28.67,28.12,28.37,28.79,22.38,23.54,27.9,27.75,23.2, 
43.710938,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.6,27.54,28.72,28.18,28.39,28.87,22.38,23.54,27.11,27.78,23.22, 
44.289062,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.62,27.59,28.74,28.23,28.4,28.87,22.38,23.54,27.1,27.82,23.25, 
44.859375,3544.729248,25.414644,11.738355,14.562204,10.630962,50.330963,18.060453,1.2,23.59,27.59,28.78,28.23,28.45,28.91,22.38,23.54,27.14,27.85,23.27, 
45.4375,3544.729248,25.414644,11.627615,14.562204,10.630962,50.330963,18.060453,1.2,23.59,27.64,28.84,28.31,28.47,28.96,22.38,23.54,27.16,27.88,23.27, 
46.015625,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.61,27.66,28.89,28.37,28.52,28.99,22.38,23.54,27.17,27.9,23.27, 
46.59375,3544.436768,25.414644,11.682984,14.506834,10.630962,50.330963,18.060453,1.2,23.58,27.7,28.99,28.41,28.57,29.4,22.35,23.54,27.19,27.94,23.29, 
47.164062,3541.729248,25.379248,11.666714,14.541923,10.616157,50.316158,18.085642,1.2,23.6,27.72,29.3,28.46,28.62,29.7,22.33,23.51,27.19,27.97,23.29, 
47.742188,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.6,27.75,29.8,28.51,28.66,29.16,22.33,23.51,27.21,27.97,23.29, 
48.320312,3536.950195,25.359274,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.6,27.8,29.15,28.59,28.76,29.21,22.33,23.51,27.18,28.1,23.27, 
48.898438,3536.950195,25.359274,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.62,27.85,29.24,28.65,28.81,29.26,22.34,23.49,27.21,27.97,23.21, 
49.46875,3548.832764,25.273647,11.618169,14.591539,10.461859,50.161858,18.161209,1.2,23.66,27.9,29.29,28.73,28.86,29.31,22.34,23.49,27.19,27.97,23.17, 
50.046875,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.68,27.93,29.42,28.8,28.91,29.36,22.36,23.49,27.19,27.97,23.12, 
50.625,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.72,28.3,29.47,28.84,28.96,29.41,22.39,23.49,27.16,27.94,23.1, 
51.195312,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.74,28.9,29.55,28.89,29.4,29.46,22.41,23.46,27.15,27.94,23.11, 
51.773438,3536.950195,25.359274,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.78,28.14,29.64,29,29.9,29.56,22.44,23.46,27.19,27.97,23.9, 
52.351562,3536.657715,25.359274,11.682984,14.506834,10.630962,50.330963,18.060453,1.2,23.87,28.21,29.71,29.5,29.17,29.62,22.49,23.5,27.22,27.97,23.11, 
52.929688,3538.738037,25.343952,11.650487,14.521697,10.601392,50.301392,18.11083,1.2,23.91,28.27,29.79,29.15,29.27,29.67,22.52,23.52,27.26,28.3,23.17, 
53.5,3544.729248,25.414644,11.682984,14.562204,10.630962,50.330963,18.060453,1.2,23.96,28.35,29.84,29.2,29.32,29.75,22.54,23.54,27.31,28.6,23.21, 
54.078125,3544.436768,25.414644,11.627615,14.506834,10.630962,50.330963,18.060453,1.2,24,28.4,29.89,29.25,29.37,29.8,22.59,23.56,27.32,28.12,23.23, 
54.65625,3544.436768,25.414644,11.682984,14.506834,10.630962,50.330963,18.060453,1.2,24,28.42,29.96,29.35,29.43,29.87,22.61,23.59,27.37,28.12,23.28, 
55.226562,3536.657715,25.359274,11.682984,14.506834,10.630962,50.330963,18.060453,1.2,24.4,28.46,30.1,29.4,29.51,29.96,22.64,23.59,27.37,28.17,23.29, 
55.804688,3544.436768,25.414644,11.682984,14.506834,10.630962,50.330963,18.060453,1.2,24.6,28.51,30.8,29.45,29.56,30.1,22.68,23.59,27.39,28.21,23.34, 
56.382812,3536.950195,25.359274,11.738355,14.562204,10.630962,50.330963,18.060453,1.2,24.6,28.53,30.13,29.53,29.63,30.6,22.68,23.63,27.4,28.26,23.38, 
56.960938,3544.436768,25.414644,11.682984,14.506834,10.630962,50.330963,18.060453,1.2,24.1,28.6,30.19,29.58,29.68,30.11,22.68,23.63,27.43,28.28,23.38, 
57.53125,3536.657715,25.359274,11.738355,14.506834,10.630962,50.330963,18.060453,1.2,24.1,28.65,30.23,29.65,29.73,30.17,22.7,23.63,27.42,28.31,23.43, 
58.109375,3536.657715,25.359274,11.682984,14.506834,10.630962,50.330963,18.060453,1.2,24.12,28.66,30.32,29.7,29.81,30.25,22.7,23.66,27.44,28.37,23.43, 
58.6875,3544.436768,25.414644,11.627615,14.506834,10.630962,50.330963,18.060453,1.2,24.12,28.71,30.36,29.72,29.86,30.25,22.7,23.64,27.44,28.37,23.47, 
59.257812,3544.436768,25.414644,11.738355,14.506834,10.630962,50.330963,18.060453,1.2,24.14,28.73,30.44,29.77,29.91,30.34,22.7,23.64,27.45,28.42,23.49, 
59.835938,3544.436768,25.414644,11.682984,14.506834,10.630962,50.330963,18.060453,1.2,24.11,28.75,30.49,29.79,29.95,30.34,22.7,23.66,27.45,28.42,23.51, 
60.414062,3536.657715,25.359274,11.627615,14.506834,10.630962,50.330963,18.060453,1.2,24.13,28.76,30.49,29.82,29.96,30.37,22.72,23.66,27.45,28.42,23.53, 
60.992188,3536.950195,25.359274,11.627615,14.562204,10.630962,50.330963,18.060453,1.2,24.1,28.8,30.54,29.84,30.1,30.43,22.7,23.68,27.45,28.42,23.54, 
61.5625,3544.436768,25.414644,11.682984,14.506834,10.630962,50.330963,18.060453,1.2,24.1,28.81,30.54,29.87,30.3,30.43,22.7,23.68,27.47,28.46,23.58, 
62.140625,3549.497559,25.379248,11.666714,14.541924,10.560863,50.260864,18.085642,1.2,24.12,28.86,30.58,29.89,30.6,30.44,22.71,23.71,27.47,28.46,23.62, 
62.71875,3536.657715,25.359274,11.682984,14.506834,10.630962,50.330963,18.060453,1.2,24.12,28.88,30.61,29.89,30.8,30.48,22.74,23.71,27.49,28.49,23.66, 
63.289062,3544.436768,25.414644,11.627615,14.506834,10.630962,50.330963,18.060453,1.2,24.14,28.94,30.64,29.89,30.1,30.49,22.74,23.71,27.51,28.53,23.67, 
63.867188,3536.657715,25.359274,11.627615,14.506834,10.630962,50.330963,18.060453,1.2,24.18,28.97,30.68,29.89,30.7,30.53,22.74,23.69,27.51,28.53,23.67, 
64.445312,3544.436768,25.414644,11.682984,14.506834,10.630962,50.330963,18.060453,1.2,24.18,28.99,30.71,29.84,30.8,30.56,22.74,23.69,27.52,28.54,23.67, 
65.023438,3536.657715,25.359274,11.682984,14.506834,10.630962,50.330963,18.060453,1.2,24.23,29.4,30.7,29.82,30.7,30.56,22.74,23.71,27.54,28.58,23.67, 
65.59375,3544.436768,25.414644,11.682984,14.506834,10.630962,50.330963,18.060453,1.2,24.24,29.7,30.73,29.82,30.4,30.6,22.74,23.71,27.54,28.58,23.64, 
66.171875,3536.657715,25.359274,11.682984,14.506834,10.630962,50.330963,18.060453,1.2,24.27,29.9,30.75,29.86,30.9,30.65,22.74,23.68,27.55,28.56,23.64, 
66.75,3544.436768,25.414644,11.627615,14.506834,10.630962,50.330963,18.060453,1.2,24.29,29.12,30.8,29.89,30.1,30.68,22.72,23.68,27.55,28.59,23.61, 
67.320312,3544.436768,25.414644,11.682984,14.506834,10.630962,50.330963,18.060453,1.2,24.29,29.14,30.85,29.93,30.19,30.74,22.72,23.66,27.53,28.59,23.6, 
67.898438,3536.657715,25.359274,11.682984,14.506834,10.630962,50.330963,18.060453,1.2,24.31,29.18,30.9,29.98,30.23,30.77,22.72,23.62,27.53,28.57,23.6, 
68.476562,3544.436768,25.414644,11.627615,14.506834,10.630962,50.330963,18.060453,1.2,24.33,29.2,30.96,30.8,30.28,30.82,22.7,23.62,27.5,28.57,23.58, 
69.054688,3536.657715,25.359274,11.738355,14.506834,10.630962,50.330963,18.060453,1.2,24.35,29.25,31.3,30.13,30.37,30.86,22.7,23.6,27.52,28.57,23.58, 
69.625,3544.144531,25.414644,11.627615,14.451464,10.630962,50.330963,18.060453,1.2,24.37,29.3,31.11,30.23,30.45,30.91,22.7,23.6,27.52,28.61,23.58, 
70.203125,3554.252686,25.343952,11.595272,14.521697,10.49096,50.190964,18.11083,1.2,24.37,29.34,31.18,30.28,30.5,31,22.7,23.6,27.49,28.61,23.6, 
70.78125,3544.144531,25.414644,11.682984,14.451464,10.630962,50.330963,18.060453,1.2,24.37,29.38,31.27,30.39,30.6,31.5,22.7,23.6,27.49,28.61,23.58, 
71.351562,3541.437256,25.379248,11.666714,14.48663,10.616157,50.316158,18.085642,1.2,24.38,29.4,31.34,30.44,30.64,31.11,22.7,23.58,27.49,28.61,23.6, 
71.929688,3544.436768,25.414644,11.738355,14.506834,10.630962,50.330963,18.060453,1.2,24.38,29.45,31.4,30.52,30.7,31.16,22.7,23.58,27.49,28.61,23.6, 
72.507812,3541.437256,25.379248,11.611421,14.48663,10.616157,50.316158,18.085642,1.2,24.38,29.49,31.45,30.58,30.76,31.21,22.72,23.58,27.46,28.61,23.58, 
73.085938,3544.436768,25.414644,11.627615,14.506834,10.630962,50.330963,18.060453,1.2,24.39,29.53,31.5,30.63,30.81,31.28,22.72,23.61,27.46,28.61,23.6, 
73.65625,3544.436768,25.414644,11.738355,14.506834,10.630962,50.330963,18.060453,1.2,24.41,29.58,31.54,30.65,30.86,31.34,22.72,23.63,27.49,28.61,23.6, 
74.234375,3536.072998,25.359274,11.627615,14.396095,10.630962,50.330963,18.060453,1.2,24.43,29.63,31.59,30.7,30.91,31.43,22.74,23.63,27.52,28.61,23.6, 
74.8125,3533.377197,25.323956,11.666714,14.431336,10.616157,50.316158,18.085642,1.2,24.47,29.68,31.64,30.75,30.98,31.5,22.74,23.67,27.53,28.64,23.64, 
75.382812,3536.657715,25.359274,11.627615,14.506834,10.630962,50.330963,18.060453,1.2,24.49,29.73,31.73,30.8,31.3,31.55,22.74,23.67,27.56,28.66,23.66, 
75.960938,3540.853516,25.379248,11.611421,14.376044,10.616157,50.316158,18.085642,1.2,24.53,29.8,31.78,30.86,31.8,31.64,22.76,23.72,27.59,28.66,23.68, 
76.539062,3544.436768,25.414644,11.627615,14.506834,10.630962,50.330963,18.060453,1.2,24.53,29.85,31.84,30.91,31.13,31.7,22.76,23.74,27.61,28.7,23.72, 
77.117188,3544.144531,25.414644,11.627615,14.451464,10.630962,50.330963,18.060453,1.2,24.55,29.86,31.89,30.98,31.23,31.75,22.78,23.76,27.65,28.72,23.74, 
77.6875,3536.072998,25.359274,11.682984,14.396095,10.630962,50.330963,18.060453,1.2,24.57,29.91,31.94,31.3,31.28,31.84,22.78,23.78,27.65,28.75,23.76, 
78.265625,3536.365479,25.359274,11.627615,14.451464,10.630962,50.330963,18.060453,1.2,24.57,29.93,32,31.8,31.37,31.9,22.82,23.81,27.67,28.81,23.78, 
78.84375,3536.072998,25.359274,11.627615,14.396095,10.630962,50.330963,18.060453,1.2,24.57,29.98,32.1,31.15,31.44,31.97,22.8,23.81,27.7,28.81,23.81, 
79.414062,3537.863525,25.343952,11.595272,14.35605,10.601392,50.301392,18.11083,1.2,24.56,29.98,32.7,31.2,31.49,32.2,22.82,23.85,27.7,28.83,23.83, 
79.992188,3535.780762,25.359274,11.627615,14.340725,10.630962,50.330963,18.060453,1.2,24.56,29.99,32.9,31.29,31.54,32.11,22.82,23.85,27.74,28.86,23.83, 
80.570312,3536.072998,25.359274,11.682984,14.396095,10.630962,50.330963,18.060453,1.2,24.56,29.99,32.9,31.31,31.59,32.13,22.83,23.9,27.74,28.86,23.83, 
81.140625,3535.780762,25.359274,11.627615,14.340725,10.630962,50.330963,18.060453,1.2,24.56,29.99,32.14,31.34,31.64,32.18,22.83,23.9,27.77,28.86,23.83, 
81.71875,3535.196045,25.359274,11.627615,14.229986,10.630962,50.330963,18.060453,1.2,24.53,30.2,32.14,31.36,31.66,32.24,22.83,23.92,27.77,28.86,23.81, 
82.296875,3543.267334,25.414644,11.627615,14.285357,10.630962,50.330963,18.060453,1.2,24.53,30.4,32.16,31.36,31.66,32.29,22.83,23.92,27.77,28.86,23.83, 
82.875,3543.852051,25.414644,11.627615,14.396095,10.630962,50.330963,18.060453,1.2,24.53,30.4,32.19,31.4,31.71,32.31,22.85,23.95,27.79,28.86,23.83, 
83.445312,3542.975098,25.414644,11.627615,14.229986,10.630962,50.330963,18.060453,1.2,24.55,30.6,32.23,31.4,31.68,32.37,22.85,23.95,27.79,28.9,23.84, 
84.023438,3534.903564,25.359274,11.682984,14.174616,10.630962,50.330963,18.060453,1.2,24.52,30.6,32.25,31.43,31.73,32.37,22.87,23.98,27.79,28.9,23.86, 
84.601562,3542.682617,25.414644,11.738355,14.174616,10.630962,50.330963,18.060453,1.2,24.52,30.11,32.3,31.45,31.73,32.4,22.89,24,27.8,28.94,23.86, 
85.171875,3534.903564,25.359274,11.738355,14.174616,10.630962,50.330963,18.060453,1.2,24.52,30.13,32.37,31.48,31.75,32.4,22.89,24,27.77,28.94,23.84, 
