=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.06.08 21:17:09 =~=~=~=~=~=~=~=~=~=~=~=,,,,,,,,,,,,,,,,,,,,
Time(s), VbatVal(mV), VbatHigh(mV), VbatLow(mV), VShunt(mV), VShuntGND(mV), VRef(mV), Gain, ShuntG,  Battery Temp 0, Battery Temp 1, Battery Temp 2, Battery Temp 3, Battery Temp 4, Battery Temp 5, Resistor Temp 0, Resistor Temp 1, Resistor Temp 2, Resistor Temp 3, Resistor Temp 4, 
475.890625,3057.94873,21.951115,9.731477,12.661978,10.560863,50.260864,18.085642,1.2,25.74,40.2,46.92,52.47,53.48,43.7,20.62,22.31,27.18,28,21.75, 
476.460938,3071.728027,21.975801,9.883589,12.7548,10.49096,50.190964,18.11083,1.2,25.73,40.2,46.92,52.47,53.57,43.7,20.62,22.33,27.22,28.4,21.79, 
477.039062,3052.494873,21.98173,9.800419,12.679638,10.630962,50.330963,18.060453,1.2,25.71,40.25,46.86,52.47,53.57,43.9,20.59,22.35,27.24,28.2,21.8, 
477.617188,3052.494873,21.98173,9.911158,12.679638,10.630962,50.330963,18.060453,1.2,25.68,40.2,46.86,52.39,53.58,43.9,20.59,22.35,27.24,28.5,21.8, 
478.1875,3034.352539,21.84053,9.897354,12.606685,10.616157,50.316158,18.085642,1.2,25.62,40.19,46.81,52.41,53.58,43.16,20.61,22.33,27.24,28.3,21.77, 
478.765625,3053.608887,21.834999,9.759583,12.681944,10.476389,50.176388,18.136021,1.2,25.56,40.14,46.81,52.48,53.66,43.16,20.61,22.33,27.23,28.3,21.76, 
479.335938,3052.202393,21.98173,9.745049,12.624268,10.630962,50.330963,18.060453,1.2,25.52,40.8,46.81,52.48,53.66,43.16,20.57,22.33,27.23,28.3,21.7, 
479.914062,3053.608887,21.834999,9.814722,12.681944,10.476389,50.176388,18.136021,1.2,25.45,40.4,46.81,52.48,53.66,43.11,20.54,22.33,27.21,28.1,21.62, 
480.492188,3081.253174,22.116993,9.842062,12.661978,10.560863,50.260864,18.085642,1.2,25.42,39.99,46.81,52.5,53.65,43.11,20.52,22.31,27.17,27.92,21.54, 
481.0625,3029.157959,21.81562,9.855788,12.679638,10.630962,50.330963,18.060453,1.2,25.39,39.96,46.88,52.5,53.73,43.11,20.48,22.27,27.11,27.89,21.46, 
481.640625,3048.164307,21.86537,9.773158,12.699584,10.546176,50.246178,18.11083,1.2,25.35,39.96,46.88,52.57,53.73,43.6,20.46,22.21,27.6,27.79,21.4, 
482.210938,3029.157959,21.81562,9.745049,12.679638,10.630962,50.330963,18.060453,1.2,25.33,39.98,46.95,52.57,53.71,43.6,20.44,22.17,26.97,27.7,21.35, 
482.789062,3044.71582,21.926359,9.800419,12.679638,10.630962,50.330963,18.060453,1.2,25.37,39.99,47.3,52.65,53.7,43,20.42,22.11,26.91,27.67,21.29, 
483.367188,3050.180664,21.895823,9.731477,12.661978,10.560863,50.260864,18.085642,1.2,25.41,40.1,47.9,52.71,53.7,43.2,20.42,22.5,26.83,27.65,21.21, 
483.9375,3021.086426,21.76025,9.800419,12.624268,10.630962,50.330963,18.060453,1.2,25.45,40.16,47.23,52.79,53.7,43.2,20.42,22.3,26.78,27.61,21.16, 
484.515625,3017.426758,21.589293,9.773158,12.7548,10.49096,50.190964,18.11083,1.2,25.51,40.22,47.3,52.88,53.71,43.7,20.42,22.3,26.78,27.62,21.1, 
485.085938,3021.086426,21.76025,9.800419,12.624268,10.630962,50.330963,18.060453,1.2,25.56,40.28,47.36,52.88,53.73,43.14,20.42,22.3,26.8,27.65,21.8, 
485.664062,3034.936523,21.785238,9.731477,12.71727,10.560863,50.260864,18.085642,1.2,25.61,40.34,47.44,52.96,53.84,43.21,20.44,22.3,26.81,27.68,21.1, 
486.242188,3034.936523,21.785238,9.786769,12.71727,10.560863,50.260864,18.085642,1.2,25.68,40.41,47.49,52.96,53.85,43.27,20.44,22.7,26.86,27.71,21.12, 
486.8125,3034.644531,21.785238,9.786769,12.661978,10.560863,50.260864,18.085642,1.2,25.71,40.47,47.55,52.96,53.87,43.32,20.49,22.11,26.93,27.77,21.15, 
487.390625,3026.584473,21.785238,9.731477,12.606685,10.616157,50.316158,18.085642,1.2,25.78,40.52,47.6,52.88,53.89,43.38,20.49,22.13,26.97,27.84,21.16, 
487.960938,3034.644531,21.785238,9.731477,12.661978,10.560863,50.260864,18.085642,1.2,25.82,40.54,47.6,52.88,53.99,43.41,20.49,22.15,27.1,27.9,21.23, 
488.539062,3021.086426,21.76025,9.745049,12.624268,10.630962,50.330963,18.060453,1.2,25.87,40.59,47.6,52.9,53.99,43.41,20.51,22.15,27.8,27.96,21.29, 
489.109375,3042.412598,21.84053,9.786769,12.661978,10.560863,50.260864,18.085642,1.2,25.9,40.64,47.6,52.9,54.1,43.41,20.51,22.18,27.12,27.99,21.32, 
489.6875,3059.981445,22.0371,9.745049,12.624268,10.630962,50.330963,18.060453,1.2,25.94,40.69,47.6,52.9,54.1,43.45,20.51,22.2,27.19,28.5,21.39, 
490.257812,3034.644531,21.785238,9.897354,12.661978,10.560863,50.260864,18.085642,1.2,26,40.74,47.6,52.88,54.1,43.45,20.53,22.24,27.23,28.14,21.43, 
490.835938,3019.108154,21.674652,9.731477,12.661978,10.560863,50.260864,18.085642,1.2,26.4,40.83,47.61,52.96,53.92,43.41,20.53,22.26,27.32,28.2,21.47, 
491.40625,2987.743896,21.508776,9.786769,12.606685,10.616157,50.316158,18.085642,1.2,26.1,40.88,47.61,52.96,53.91,43.41,20.53,22.32,27.37,28.26,21.53, 
491.984375,3005.236328,21.649511,9.800419,12.568897,10.630962,50.330963,18.060453,1.2,26.16,40.97,47.67,52.97,53.99,43.41,20.53,22.36,27.44,28.31,21.59, 
492.5625,3005.528809,21.649511,9.689679,12.624268,10.630962,50.330963,18.060453,1.2,26.2,41.2,47.69,53.5,53.99,43.43,20.55,22.39,27.51,28.37,21.65, 
493.132812,3021.086426,21.76025,9.689679,12.624268,10.630962,50.330963,18.060453,1.2,26.25,41.11,47.75,53.5,53.99,43.43,20.55,22.46,27.58,28.41,21.72, 
493.710938,2988.035645,21.453482,9.731477,12.661978,10.560863,50.260864,18.085642,1.2,26.29,41.18,47.77,53.12,53.99,43.45,20.6,22.49,27.65,28.46,21.78, 
494.28125,3050.180664,21.895823,9.731477,12.661978,10.560863,50.260864,18.085642,1.2,26.3,41.27,47.83,53.13,54.7,43.5,20.6,22.51,27.7,28.52,21.84, 
494.859375,3013.015381,21.704882,9.689679,12.568897,10.630962,50.330963,18.060453,1.2,26.33,41.38,47.84,53.21,54.7,43.45,20.64,22.56,27.73,28.58,21.87, 
495.429688,3036.352295,21.870991,9.745049,12.568897,10.630962,50.330963,18.060453,1.2,26.32,41.43,47.92,53.29,54.7,43.46,20.66,22.62,27.8,28.6,21.95, 
496.007812,2987.45166,21.453482,9.731477,12.551394,10.560863,50.260864,18.085642,1.2,26.33,41.59,47.93,53.36,54.7,43.54,20.73,22.66,27.83,28.6,21.99, 
496.585938,3020.501953,21.76025,9.689679,12.513529,10.630962,50.330963,18.060453,1.2,26.33,41.63,47.93,53.38,54.16,43.48,20.75,22.7,27.87,28.66,22.1, 
497.15625,2989.678467,21.538773,9.689679,12.568897,10.630962,50.330963,18.060453,1.2,26.37,41.68,48.1,53.46,54.16,43.5,20.77,22.75,27.9,28.66,22.3, 
497.734375,3010.756104,21.61936,9.731477,12.551394,10.560863,50.260864,18.085642,1.2,26.36,41.8,48.1,53.46,54.16,43.5,20.81,22.77,27.88,28.62,22.3, 
498.304688,3028.281006,21.81562,9.855788,12.513529,10.630962,50.330963,18.060453,1.2,26.33,41.8,48.8,53.47,54.25,43.51,20.81,22.79,27.91,28.62,22.5, 
498.882812,2989.38623,21.538773,9.689679,12.513529,10.630962,50.330963,18.060453,1.2,26.31,41.81,48.9,53.54,54.25,43.51,20.81,22.8,27.87,28.59,22.7, 
499.460938,3004.944092,21.649511,9.745049,12.513529,10.630962,50.330963,18.060453,1.2,26.27,41.76,48.9,53.56,54.33,43.51,20.81,22.75,27.84,28.59,22.5, 
500.03125,2989.38623,21.538773,9.745049,12.513529,10.630962,50.330963,18.060453,1.2,26.25,41.72,48.16,53.64,54.31,43.46,20.81,22.7,27.76,28.53,22, 
500.609375,3004.944092,21.649511,9.689679,12.513529,10.630962,50.330963,18.060453,1.2,26.24,41.66,48.16,53.64,54.31,43.48,20.79,22.64,27.68,28.53,21.99, 
501.179688,3000.454346,21.589293,9.662726,12.478721,10.601392,50.301392,18.11083,1.2,26.2,41.63,48.25,53.71,54.31,43.48,20.74,22.57,27.61,28.47,21.92, 
501.757812,2981.607178,21.483402,9.745049,12.513529,10.630962,50.330963,18.060453,1.2,26.2,41.65,48.31,53.73,54.4,43.54,20.7,22.54,27.57,28.44,21.89, 
502.328125,2989.38623,21.538773,9.689679,12.513529,10.630962,50.330963,18.060453,1.2,26.16,41.62,48.37,53.73,54.42,43.55,20.65,22.49,27.52,28.4,21.87, 
502.90625,2973.536133,21.428034,9.745049,12.458158,10.630962,50.330963,18.060453,1.2,26.17,41.57,48.43,53.73,54.42,43.55,20.61,22.45,27.48,28.34,21.85, 
503.484375,3020.209473,21.76025,9.689679,12.458158,10.630962,50.330963,18.060453,1.2,26.17,41.6,48.55,53.73,54.42,43.57,20.59,22.45,27.43,28.34,21.83, 
504.054688,3020.209473,21.76025,9.745049,12.458158,10.630962,50.330963,18.060453,1.2,26.15,41.57,48.63,53.82,54.51,43.59,20.54,22.41,27.4,28.3,21.81, 
504.632812,3010.756104,21.61936,9.676184,12.551394,10.560863,50.260864,18.085642,1.2,26.11,41.55,48.69,53.82,54.51,43.64,20.5,22.39,27.39,28.28,21.77, 
505.203125,3000.74585,21.478861,9.717942,12.533937,10.49096,50.190964,18.11083,1.2,26.14,41.57,48.82,53.82,54.52,43.66,20.5,22.35,27.36,28.28,21.75, 
505.78125,2997.165283,21.594143,9.63431,12.513529,10.630962,50.330963,18.060453,1.2,26.12,41.55,48.88,53.82,54.52,43.66,20.51,22.35,27.36,28.28,21.69, 
506.351562,3002.696289,21.564068,9.676184,12.496101,10.560863,50.260864,18.085642,1.2,26.12,41.57,48.88,53.84,54.61,43.71,20.51,22.32,27.36,28.26,21.63, 
506.929688,2973.536133,21.428034,9.63431,12.458158,10.630962,50.330963,18.060453,1.2,26.11,41.52,48.95,53.84,54.62,43.71,20.49,22.32,27.33,28.26,21.59, 
507.507812,2996.872803,21.594143,9.63431,12.458158,10.630962,50.330963,18.060453,1.2,26.13,41.54,48.95,53.84,54.62,43.7,20.49,22.28,27.32,28.26,21.56, 
508.078125,2992.988525,21.423645,9.662726,12.533937,10.49096,50.190964,18.11083,1.2,26.13,41.54,48.97,53.84,54.62,43.68,20.47,22.26,27.32,28.26,21.54, 
508.65625,2973.243652,21.428034,9.689679,12.40279,10.630962,50.330963,18.060453,1.2,26.13,41.54,48.95,53.84,54.64,43.73,20.49,22.23,27.32,28.26,21.52, 
509.226562,3010.464355,21.61936,9.676184,12.496101,10.560863,50.260864,18.085642,1.2,26.13,41.54,48.95,53.84,54.64,43.71,20.47,22.23,27.34,28.26,21.52, 
509.804688,2973.536133,21.428034,9.689679,12.458158,10.630962,50.330963,18.060453,1.2,26.11,41.49,48.88,53.84,54.57,43.77,20.47,22.21,27.31,28.3,21.54, 
510.375,2989.38623,21.538773,9.63431,12.513529,10.630962,50.330963,18.060453,1.2,26.1,41.43,48.81,53.75,54.59,43.84,20.45,22.18,27.31,28.3,21.54, 
510.953125,2992.988525,21.423645,9.552296,12.533937,10.49096,50.190964,18.11083,1.2,26.3,41.37,48.73,53.67,54.61,43.9,20.43,22.17,27.31,28.3,21.54, 
511.53125,3004.359375,21.649511,9.63431,12.40279,10.630962,50.330963,18.060453,1.2,25.98,41.24,48.52,53.59,54.62,43.97,20.43,22.14,27.31,28.3,21.54, 
0.101562,2981.022461,21.483402,9.689679,12.40279,10.630962,50.330963,18.060453,1.2,25.92,41.11,48.38,53.52,54.62,43.97,20.39,22.12,27.31,28.26,21.54, 
0.679688,2992.988525,21.423645,9.552296,12.533937,10.49096,50.190964,18.11083,1.2,25.88,41.4,48.24,53.42,54.54,43.97,20.35,22.1,27.28,28.26,21.54, 
1.25,2981.022461,21.483402,9.63431,12.40279,10.630962,50.330963,18.060453,1.2,25.83,40.91,48.12,53.42,54.54,43.95,20.3,22.5,27.21,28.24,21.51, 
1.828125,2965.75708,21.372663,9.63431,12.458158,10.630962,50.330963,18.060453,1.2,25.78,40.79,48.6,53.41,54.45,43.9,20.28,21.99,27.16,28.24,21.51, 
2.398438,2973.243652,21.428034,9.689679,12.40279,10.630962,50.330963,18.060453,1.2,25.78,40.78,47.99,53.41,54.44,43.9,20.24,21.95,27.16,28.22,21.51, 
2.976562,3004.651611,21.649511,9.689679,12.458158,10.630962,50.330963,18.060453,1.2,25.8,40.76,47.99,53.41,54.42,43.84,20.21,21.97,27.16,28.22,21.51, 
3.546875,2988.801514,21.538773,9.63431,12.40279,10.630962,50.330963,18.060453,1.2,25.84,40.81,47.99,53.34,54.33,43.82,20.17,21.99,27.19,28.2,21.5, 
4.125,2965.75708,21.372663,9.689679,12.458158,10.630962,50.330963,18.060453,1.2,25.92,40.9,47.99,53.4,54.4,43.82,20.15,21.98,27.23,28.24,21.5, 
4.695312,2981.022461,21.483402,9.57894,12.40279,10.630962,50.330963,18.060453,1.2,25.98,40.94,47.99,53.41,54.4,43.75,20.15,22,27.28,28.24,21.52, 
5.273438,2962.979736,21.342897,9.565599,12.330222,10.616157,50.316158,18.085642,1.2,26.4,41.4,48.1,53.41,54.38,43.68,20.12,22.4,27.31,28.24,21.5, 
5.84375,2973.243652,21.428034,9.57894,12.40279,10.630962,50.330963,18.060453,1.2,26.12,41.13,48.1,53.48,54.47,43.66,20.12,22.5,27.38,28.27,21.53, 
6.421875,2961.667969,21.202784,9.552296,12.478721,10.49096,50.190964,18.11083,1.2,26.2,41.22,48.3,53.58,54.45,43.57,20.1,22.14,27.44,28.27,21.53, 
6.992188,2957.685791,21.317295,9.57894,12.40279,10.630962,50.330963,18.060453,1.2,26.28,41.32,48.4,53.59,54.54,43.56,20.1,22.17,27.51,28.33,21.55, 
7.570312,2971.331787,21.342897,9.731477,12.440809,10.560863,50.260864,18.085642,1.2,26.33,41.41,48.1,53.67,54.54,43.54,20.12,22.21,27.58,28.37,21.57, 
8.140625,2981.314697,21.483402,9.52357,12.458158,10.630962,50.330963,18.060453,1.2,26.38,41.52,48.12,53.76,54.62,43.52,20.14,22.25,27.65,28.42,21.61, 
8.71875,2981.022461,21.483402,9.52357,12.40279,10.630962,50.330963,18.060453,1.2,26.42,41.62,48.2,53.84,54.62,43.45,20.16,22.31,27.73,28.46,21.63, 
9.289062,2973.536133,21.428034,9.57894,12.458158,10.630962,50.330963,18.060453,1.2,26.47,41.73,48.33,53.93,54.71,43.51,20.16,22.36,27.83,28.52,21.65, 
9.867188,2955.503662,21.232313,9.676184,12.385515,10.560863,50.260864,18.085642,1.2,26.49,41.81,48.4,53.93,54.79,43.51,20.18,22.42,27.9,28.55,21.67, 
10.445312,2986.575928,21.453482,9.676184,12.385515,10.560863,50.260864,18.085642,1.2,26.52,41.92,48.46,54.3,54.79,43.51,20.2,22.46,27.97,28.61,21.72, 
11.015625,3007.920166,21.534077,9.552296,12.423505,10.49096,50.190964,18.11083,1.2,26.56,41.99,48.52,54.3,54.9,43.56,20.25,22.54,28.6,28.63,21.78, 
11.59375,2996.288086,21.594143,9.689679,12.34742,10.630962,50.330963,18.060453,1.2,26.55,42.5,48.58,54.4,54.9,43.56,20.27,22.6,28.13,28.67,21.8, 
12.164062,2978.807861,21.39819,9.565599,12.385515,10.560863,50.260864,18.085642,1.2,26.58,42.16,48.58,53.97,55,43.56,20.31,22.65,28.2,28.73,21.84, 
12.742188,2957.685791,21.317295,9.689679,12.40279,10.630962,50.330963,18.060453,1.2,26.59,42.21,48.64,53.98,55,43.55,20.36,22.66,28.23,28.73,21.89, 
13.3125,2980.72998,21.483402,9.57894,12.34742,10.630962,50.330963,18.060453,1.2,26.59,42.23,48.64,53.98,55,43.6,20.4,22.71,28.28,28.78,21.95, 
13.890625,2972.658936,21.428034,9.52357,12.292049,10.630962,50.330963,18.060453,1.2,26.61,42.28,48.71,54.5,55.1,43.62,20.45,22.73,28.32,28.82,22, 
14.46875,2972.951416,21.428034,9.57894,12.34742,10.630962,50.330963,18.060453,1.2,26.58,42.29,48.71,54.5,55.1,43.69,20.47,22.79,28.38,28.84,22, 
15.039062,2955.503662,21.232313,9.565599,12.385515,10.560863,50.260864,18.085642,1.2,26.57,42.29,48.73,54.5,55.3,43.71,20.54,22.85,28.42,28.88,22, 
15.617188,2961.376465,21.202784,9.552296,12.423505,10.49096,50.190964,18.11083,1.2,26.55,42.24,48.73,54.4,54.94,43.76,20.58,22.87,28.48,28.9,22, 
16.1875,2971.039795,21.342897,9.565599,12.385515,10.560863,50.260864,18.085642,1.2,26.53,42.24,48.73,54.12,54.96,43.76,20.61,22.91,28.51,28.9,22, 
16.765625,2949.614502,21.261925,9.57894,12.34742,10.630962,50.330963,18.060453,1.2,26.5,42.2,48.74,54.1,54.87,43.82,20.63,22.91,28.53,28.96,22.1, 
17.335938,2980.437744,21.483402,9.57894,12.292049,10.630962,50.330963,18.060453,1.2,26.49,42.15,48.74,54.1,54.87,43.82,20.65,22.93,28.56,28.96,21.99, 
17.914062,2972.658936,21.428034,9.52357,12.292049,10.630962,50.330963,18.060453,1.2,26.46,42.13,48.68,54.9,54.79,43.8,20.65,22.93,28.56,28.98,21.97, 
18.484375,2976.599365,21.313213,9.49708,12.368291,10.49096,50.190964,18.11083,1.2,26.45,42.8,48.68,54.16,54.79,43.8,20.67,22.97,28.56,28.98,22, 
19.0625,2972.366699,21.428034,9.57894,12.236681,10.630962,50.330963,18.060453,1.2,26.45,42.8,48.68,54.16,54.79,43.73,20.69,22.95,28.56,28.98,22.1, 
19.632812,2970.747803,21.342897,9.565599,12.330223,10.560863,50.260864,18.085642,1.2,26.46,42.13,48.68,54.16,54.79,43.73,20.72,22.95,28.53,29,22.7, 
20.210938,2939.675293,21.121727,9.565599,12.330223,10.560863,50.260864,18.085642,1.2,26.46,42.11,48.68,54.9,54.79,43.73,20.72,22.93,28.5,29,22.11, 
20.789062,2988.509033,21.538773,9.57894,12.34742,10.630962,50.330963,18.060453,1.2,26.46,42.16,48.62,54.9,54.79,43.73,20.74,22.94,28.47,29,22.17, 
21.359375,2949.029785,21.261925,9.57894,12.236681,10.630962,50.330963,18.060453,1.2,26.48,42.16,48.62,54.9,54.77,43.73,20.74,22.92,28.45,29,22.19, 
21.9375,2933.179688,21.151186,9.63431,12.181311,10.630962,50.330963,18.060453,1.2,26.5,42.21,48.6,54.1,54.85,43.67,20.77,22.92,28.45,28.96,22.22, 
22.507812,2940.958252,21.206554,9.57894,12.181311,10.630962,50.330963,18.060453,1.2,26.51,42.26,48.62,54.1,54.85,43.67,20.77,22.94,28.48,28.96,22.26, 
23.085938,2964.587646,21.372663,9.468201,12.236681,10.630962,50.330963,18.060453,1.2,26.53,42.31,48.62,54.12,54.94,43.67,20.78,22.94,28.46,28.93,22.28, 
23.65625,2948.737305,21.261925,9.57894,12.181311,10.630962,50.330963,18.060453,1.2,26.54,42.36,48.62,54.2,54.94,43.67,20.78,22.96,28.46,28.93,22.3, 
24.234375,2990.947754,21.423645,9.552296,12.147428,10.49096,50.190964,18.11083,1.2,26.54,42.36,48.63,54.2,54.94,43.67,20.78,22.96,28.48,28.89,22.3, 
24.804688,2924.231201,21.095816,9.57894,11.959833,10.630962,50.330963,18.060453,1.2,26.53,42.41,48.62,54.18,54.94,43.69,20.78,22.96,28.48,28.89,22.28, 
25.382812,2963.125732,21.372663,9.52357,11.959833,10.630962,50.330963,18.060453,1.2,26.53,42.46,48.62,54.1,54.94,43.75,20.78,22.96,28.48,28.89,22.26, 
25.960938,2928.014893,20.98192,9.49708,11.98178,10.49096,50.190964,18.11083,1.2,26.51,42.46,48.62,54.1,54.94,43.71,20.78,22.96,28.48,28.89,22.24, 
26.53125,2966.218262,21.257998,9.552296,11.87135,10.49096,50.190964,18.11083,1.2,26.48,42.46,48.54,54.1,54.94,43.72,20.76,22.96,28.45,28.89,22.24, 
27.109375,2946.398682,21.261925,9.52357,11.738354,10.630962,50.330963,18.060453,1.2,26.46,42.39,48.54,54.3,54.87,43.81,20.76,22.94,28.43,28.85,22.24, 
27.679688,2973.683838,21.313213,9.441864,11.816134,10.49096,50.190964,18.11083,1.2,26.39,42.34,48.48,54.3,54.87,43.83,20.74,22.94,28.4,28.85,22.25, 
28.257812,2939.204346,21.206554,9.52357,11.849092,10.630962,50.330963,18.060453,1.2,26.35,42.33,48.48,54.3,54.87,43.85,20.74,22.92,28.37,28.83,22.25, 
28.828125,2946.398682,21.261925,9.57894,11.738354,10.630962,50.330963,18.060453,1.2,26.28,42.28,48.42,54.3,54.89,43.92,20.75,22.93,28.33,28.77,22.22, 
29.40625,2944.231934,21.177019,9.565599,11.722006,10.560863,50.260864,18.085642,1.2,26.22,42.21,48.42,54.3,54.98,43.99,20.75,22.91,28.3,28.77,22.22, 
29.976562,2922.18457,21.095816,9.57894,11.572245,10.630962,50.330963,18.060453,1.2,26.18,42.17,48.42,54.4,55,44.3,20.73,22.89,28.29,28.72,22.18, 
30.554688,2937.157715,21.206554,9.468201,11.461506,10.630962,50.330963,18.060453,1.2,26.14,42.1,48.33,54.4,55.1,44.1,20.68,22.85,28.24,28.66,22.12, 
31.125,2919.17627,21.011143,9.510306,11.390251,10.560863,50.260864,18.085642,1.2,26.9,42,48.4,53.98,55.1,44.1,20.64,22.83,28.17,28.62,22.6, 
31.703125,2951.124512,21.232313,9.510306,11.556129,10.560863,50.260864,18.085642,1.2,26.7,41.97,48.4,53.98,55.11,44.17,20.62,22.79,28.9,28.56,21.98, 
32.28125,2936.572998,21.206554,9.52357,11.350767,10.630962,50.330963,18.060453,1.2,26.8,41.92,48.48,54.7,55.22,44.23,20.57,22.73,28.6,28.54,21.92, 
32.851562,2921.015137,21.095816,9.52357,11.350767,10.630962,50.330963,18.060453,1.2,26.9,41.89,48.54,54.7,55.22,44.25,20.53,22.71,28.2,28.49,21.86, 
33.429688,2921.307617,21.095816,9.468201,11.406137,10.630962,50.330963,18.060453,1.2,26.9,41.9,48.62,54.17,55.31,44.23,20.51,22.67,27.99,28.46,21.78, 
34,2918.592285,21.066435,9.455014,11.279666,10.616157,50.316158,18.085642,1.2,26.14,41.92,48.68,54.17,55.31,44.21,20.49,22.62,27.96,28.44,21.69, 
34.578125,2918.592285,21.011143,9.510306,11.279667,10.560863,50.260864,18.085642,1.2,26.18,41.94,48.74,54.17,55.31,44.21,20.47,22.58,27.92,28.41,21.61, 
35.148438,2918.300293,21.011143,9.510306,11.224375,10.560863,50.260864,18.085642,1.2,26.23,41.99,48.74,54.17,55.29,44.21,20.48,22.56,27.89,28.41,21.54, 
35.726562,2896.80127,20.929707,9.52357,11.184658,10.630962,50.330963,18.060453,1.2,26.3,41.99,48.68,54.17,55.29,44.14,20.46,22.52,27.84,28.35,21.48, 
,,,,,,,,,,,,,,,,,,,,
!!! Test halted because of Cell is completely discharged !!!,,,,,,,,,,,,,,,,,,,,
