=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.06.08 18:09:24 =~=~=~=~=~=~=~=~=~=~=~=,,,,,,,,,,,,,,,,,,,,
Time(s), VbatVal(mV), VbatHigh(mV), VbatLow(mV), VShunt(mV), VShuntGND(mV), VRef(mV), Gain, ShuntG,  Battery Temp 0, Battery Temp 1, Battery Temp 2, Battery Temp 3, Battery Temp 4, Battery Temp 5, Resistor Temp 0, Resistor Temp 1, Resistor Temp 2, Resistor Temp 3, Resistor Temp 4,
201.789062,3369.342285,23.95215,11.342857,12.829543,10.351733,50.051735,18.161209,1.2,27.76,34.46,40.83,46.7,44.82,41.9,26.15,26.88,30.17,31.57,27.71, 
202.367188,3359.167236,23.809004,11.327147,12.866759,10.282411,49.98241,18.186398,1.2,27.82,34.54,40.96,46.14,44.97,42.4,26.15,26.88,30.17,31.57,27.76, 
202.9375,3366.89209,23.863989,11.327147,12.866759,10.282411,49.98241,18.186398,1.2,27.9,34.76,41.8,46.29,45.5,42.15,26.2,26.93,30.2,31.59,27.78, 
203.507812,3356.734863,23.721163,11.36639,12.903872,10.213279,49.91328,18.211586,1.2,27.93,34.79,41.19,46.45,45.2,42.29,26.25,26.98,30.23,31.59,27.82, 
204.078125,3351.732422,23.754017,11.327147,12.921744,10.282411,49.98241,18.186398,1.2,27.99,34.83,41.32,46.53,45.27,42.44,26.25,26.98,30.28,31.62,27.82, 
204.648438,3359.167236,23.809004,11.327147,12.866759,10.282411,49.98241,18.186398,1.2,36.9,34.9,41.43,46.6,45.41,42.53,26.25,27.2,30.3,31.68,27.84, 
205.21875,3351.442139,23.754017,11.327147,12.866759,10.282411,49.98241,18.186398,1.2,28.13,35,41.54,46.68,45.48,42.62,26.25,27.2,30.3,31.68,27.86, 
205.789062,3343.717285,23.699032,11.327147,12.866759,10.282411,49.98241,18.186398,1.2,28.13,35.4,41.65,46.76,45.5,42.63,26.26,27.2,30.3,31.68,27.88, 
206.359375,3344.007568,23.699032,11.327147,12.921744,10.282411,49.98241,18.186398,1.2,28.13,35.5,41.72,46.84,45.56,42.71,26.26,27.2,30.3,31.68,27.89, 
206.9375,3338.39917,23.731899,11.342857,12.829543,10.351733,50.051735,18.161209,1.2,28.1,35.8,41.83,46.92,45.62,42.71,26.25,27.4,30.31,31.66,27.88, 
207.5,3351.442139,23.754017,11.327147,12.866759,10.282411,49.98241,18.186398,1.2,28.2,35.8,41.94,46.99,45.69,42.71,26.25,27.4,30.31,31.66,27.86, 
208.070312,3343.717285,23.699032,11.327147,12.866759,10.282411,49.98241,18.186398,1.2,27.98,35.6,41.99,47.5,45.75,42.74,26.25,27.1,30.31,31.66,27.86, 
,,,,,,,,,,,,,,,,,,,, 
,,,,,,,,,,,,,,,,,,,, 
,,,,,,,,,,,,,,,,,,,, 
,,,,,,,,,,,,,,,,,,,, 
,,,,,,,,,,,,,,,,,,,, 
,,,,,,,,,,,,,,,,,,,, 
