=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.06.08 18:27:04 =~=~=~=~=~=~=~=~=~=~=~=,,,,,,,,,,,,,,,,,,,,
Time(s), VbatVal(mV), VbatHigh(mV), VbatLow(mV), VShunt(mV), VShuntGND(mV), VRef(mV), Gain, ShuntG,  Battery Temp 0, Battery Temp 1, Battery Temp 2, Battery Temp 3, Battery Temp 4, Battery Temp 5, Resistor Temp 0, Resistor Temp 1, Resistor Temp 2, Resistor Temp 3, Resistor Temp 4, 
28.101562,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,25.28,28.11,29.53,29.7,39.24,0.1,25.12,25.56,27.84,28.64,24.89, 
28.679688,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,25.3,28.14,29.6,29.17,39.31,0.1,25.12,25.56,27.89,28.66,24.91, 
29.257812,3580.436279,25.168922,11.570027,14.914917,10.144337,49.844337,18.236776,1.2,25.27,28.19,29.68,29.25,39.34,0.1,25.12,25.58,27.91,28.69,24.9, 
29.828125,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,25.29,28.23,29.78,29.32,39.41,0.1,25.12,25.62,27.95,28.71,24.92, 
30.40625,3573.022217,25.114088,11.570027,14.969751,10.144337,49.844337,18.236776,1.2,25.31,28.28,29.85,29.4,39.44,0.1,25.12,25.62,28,28.74,24.91, 
30.976562,3573.022217,25.114088,11.570027,14.969751,10.144337,49.844337,18.236776,1.2,25.31,28.31,29.93,29.45,39.48,0.1,25.12,25.62,28.2,28.75,24.91, 
31.554688,3580.72583,25.168922,11.570027,14.969751,10.144337,49.844337,18.236776,1.2,25.35,28.36,30,29.56,39.55,0.1,25.12,25.62,28.3,28.79,24.93, 
32.132812,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,25.35,28.43,30.1,29.64,39.58,0.1,25.12,25.59,28.2,28.82,24.92, 
32.703125,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,25.37,28.44,30.17,29.74,39.65,0.1,25.12,25.58,28.2,28.86,24.92, 
33.28125,3572.443115,25.114088,11.570027,14.860083,10.144337,49.844337,18.236776,1.2,25.42,28.54,30.26,29.8,39.68,0.1,25.1,25.58,28.4,28.84,24.92, 
33.851562,3580.436279,25.168922,11.570027,14.914917,10.144337,49.844337,18.236776,1.2,25.43,28.56,30.31,29.85,39.75,0.1,25.7,25.56,28.6,28.87,24.92, 
34.429688,3577.41626,25.134207,11.49931,14.894344,10.130344,49.830345,18.261965,1.2,25.42,28.62,30.41,29.95,39.79,0.1,25.7,25.56,28.9,28.91,24.94, 
35,3580.72583,25.168922,11.570027,14.969751,10.144337,49.844337,18.236776,1.2,25.44,28.67,30.46,30,39.82,0.1,25.8,25.58,28.1,28.94,24.99, 
35.578125,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,25.46,28.74,30.57,30.9,39.86,0.1,25.8,25.57,28.15,28.98,25.3, 
36.148438,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,25.45,28.8,30.62,30.14,39.89,0.1,25.7,25.57,28.19,29.1,25.3, 
36.726562,3572.732666,25.168922,11.570027,14.914917,10.199171,49.89917,18.236776,1.2,25.44,28.85,30.67,30.19,39.92,0.1,25.4,25.59,28.26,29.4,25.5, 
37.296875,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,25.44,28.9,30.72,30.24,39.96,0.1,25.4,25.58,28.28,29.8,25.8, 
37.875,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,25.43,28.95,30.79,30.28,39.99,0.1,24.99,25.58,28.31,29.11,25.14, 
38.445312,3580.72583,25.168922,11.570027,14.969751,10.144337,49.844337,18.236776,1.2,25.45,29,30.86,30.33,40.3,0.1,24.99,25.6,28.32,29.11,25.15, 
39.023438,3575.460449,25.203735,11.586031,14.880637,10.213279,49.91328,18.211586,1.2,25.47,29.7,30.91,30.38,40.3,0.1,24.96,25.59,28.35,29.11,25.17, 
39.59375,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,25.48,29.8,31,30.43,40.6,0.1,24.92,25.59,28.35,29.15,25.21, 
40.171875,3580.72583,25.168922,11.570027,14.969751,10.144337,49.844337,18.236776,1.2,25.48,29.13,31.7,30.52,40.1,0.1,24.89,25.59,28.35,29.15,25.23, 
40.75,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,25.48,29.17,31.12,30.57,40.13,0.1,24.89,25.59,28.35,29.15,25.26, 
41.320312,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,25.48,29.18,31.17,30.6,40.17,0.1,24.86,25.56,28.35,29.15,25.28, 
41.898438,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,25.46,29.2,31.19,30.66,40.17,0.1,24.84,25.54,28.37,29.15,25.3, 
42.46875,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,25.46,29.2,31.22,30.69,40.17,0.1,24.84,25.51,28.37,29.18,25.32, 
43.046875,3575.460449,25.203735,11.586031,14.880637,10.213279,49.91328,18.211586,1.2,25.43,29.18,31.22,30.69,40.17,0.1,24.84,25.5,28.36,29.18,25.32, 
43.617188,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,25.41,29.18,31.22,30.69,40.17,0.1,24.82,25.5,28.33,29.18,25.34, 
44.195312,3580.72583,25.168922,11.624862,14.969751,10.144337,49.844337,18.236776,1.2,25.37,29.14,31.22,30.66,40.17,0.1,24.82,25.48,28.33,29.2,25.33, 
44.765625,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,25.34,29.11,31.22,30.64,40.17,0.1,24.82,25.45,28.3,29.2,25.33, 
45.34375,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,25.32,29.11,31.22,30.69,40.17,0.1,24.8,25.45,28.34,29.2,25.3, 
45.914062,3567.746094,25.148825,11.586031,14.880637,10.213279,49.91328,18.211586,1.2,25.32,29.9,31.26,30.73,40.21,0.1,24.78,25.44,28.34,29.22,25.26, 
46.492188,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,25.28,29.9,31.31,30.78,40.21,0.1,24.73,25.44,28.37,29.22,25.2, 
47.0625,3567.746094,25.203735,11.586031,14.880636,10.268188,49.968189,18.211586,1.2,25.28,29.11,31.36,30.81,40.24,0.1,24.73,25.41,28.37,29.2,25.2, 
47.640625,3569.723145,25.134207,11.608828,14.894345,10.185103,49.885105,18.261965,1.2,25.28,29.14,31.45,30.9,40.28,0.1,24.73,25.41,28.37,29.2,25.18, 
48.210938,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,25.3,29.16,31.54,30.95,40.31,0.1,24.73,25.41,28.39,29.2,25.18, 
48.78125,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,25.32,29.23,31.64,31.4,40.35,0.1,24.74,25.41,28.39,29.23,25.18, 
49.359375,3572.443115,25.168922,11.570027,14.860083,10.199171,49.89917,18.236776,1.2,25.37,29.39,31.75,31.9,40.38,0.1,24.77,25.39,28.41,29.23,25.2, 
49.929688,3565.028809,25.114088,11.570027,14.914917,10.199171,49.89917,18.236776,1.2,25.41,29.42,31.84,31.14,40.42,0.1,24.8,25.43,28.41,29.23,25.25, 
50.507812,3575.750488,25.203735,11.586031,14.935546,10.213279,49.91328,18.211586,1.2,25.46,29.44,31.94,31.23,40.45,0.1,24.82,25.43,28.45,29.29,25.27, 
51.078125,3580.436279,25.168922,11.570027,14.914917,10.144337,49.844337,18.236776,1.2,25.5,29.51,31.99,31.29,40.49,0.1,24.84,25.45,28.47,29.32,25.27, 
51.65625,3575.460449,25.203735,11.586031,14.880637,10.213279,49.91328,18.211586,1.2,25.55,29.57,32.8,31.39,40.52,0.1,24.87,25.45,28.52,29.37,25.28, 
52.226562,3570.470947,25.238644,11.602077,14.846261,10.282411,49.98241,18.186398,1.2,25.56,29.64,32.17,31.44,40.56,0.1,24.9,25.47,28.56,29.43,25.31, 
52.804688,3575.460449,25.203735,11.586031,14.880637,10.213279,49.91328,18.211586,1.2,25.61,29.65,32.23,31.5,40.6,0.1,24.92,25.51,28.61,29.48,25.34, 
53.375,3580.436279,25.168922,11.570027,14.914917,10.144337,49.844337,18.236776,1.2,25.65,29.7,32.33,31.59,40.67,0.1,24.97,25.58,28.69,29.57,25.36, 
53.953125,3564.739258,25.114088,11.570027,14.860083,10.199171,49.89917,18.236776,1.2,25.7,29.77,32.39,31.66,40.69,0.1,25.2,25.61,28.74,29.63,25.39, 
54.523438,3575.460449,25.203735,11.586031,14.880637,10.213279,49.91328,18.211586,1.2,25.72,29.82,32.46,31.71,40.73,0.1,25.7,25.66,28.83,29.68,25.47, 
55.101562,3575.460449,25.203735,11.586031,14.880637,10.213279,49.91328,18.211586,1.2,25.76,29.88,32.51,31.77,40.76,0.1,25.11,25.72,28.87,29.77,25.53, 
55.679688,3575.170654,25.203735,11.586031,14.825727,10.213279,49.91328,18.211586,1.2,25.78,29.91,32.57,31.8,40.8,0.1,25.16,25.8,28.95,29.85,25.56, 
56.25,3575.170654,25.203735,11.586031,14.825727,10.213279,49.91328,18.211586,1.2,25.83,29.96,32.66,31.89,40.83,0.1,25.18,25.85,29,29.9,25.63, 
56.828125,3575.460449,25.203735,11.586031,14.880637,10.213279,49.91328,18.211586,1.2,25.87,30.3,32.73,31.95,40.88,0.1,25.22,25.89,29.5,29.92,25.68, 
57.398438,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,25.89,30.5,32.82,32.4,40.92,0.1,25.26,25.94,29.8,29.98,25.71, 
57.96875,3575.460449,25.203735,11.586031,14.880637,10.213279,49.91328,18.211586,1.2,25.93,30.11,32.92,32.13,40.94,0.1,25.31,26.1,29.12,30.3,25.71, 
58.546875,3575.460449,25.203735,11.586031,14.880637,10.213279,49.91328,18.211586,1.2,25.96,30.18,32.98,32.18,40.98,0.1,25.35,26.6,29.15,30.7,25.75, 
59.117188,3567.746094,25.148825,11.586031,14.880637,10.213279,49.91328,18.211586,1.2,25.98,30.23,33.9,32.29,41.6,0.1,25.37,26.11,29.2,30.13,25.86, 
59.695312,3575.460449,25.203735,11.586031,14.880637,10.213279,49.91328,18.211586,1.2,26.2,30.3,33.14,32.34,41.9,0.1,25.42,26.15,29.2,30.15,25.92, 
60.265625,3567.746094,25.148825,11.586031,14.880637,10.213279,49.91328,18.211586,1.2,26.7,30.36,33.25,32.45,41.16,0.1,25.44,26.18,29.25,30.2,25.97, 
60.84375,3575.170654,25.203735,11.586031,14.825727,10.213279,49.91328,18.211586,1.2,26.7,30.41,33.31,32.53,41.24,0.1,25.48,26.23,29.25,30.22,26.4, 
61.414062,3575.460449,25.203735,11.586031,14.880637,10.213279,49.91328,18.211586,1.2,26.12,30.43,33.36,32.58,41.27,0.1,25.5,26.26,29.3,30.22,26.8, 
61.984375,3562.455322,25.183657,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,26.13,30.48,33.42,32.69,41.35,0.1,25.52,26.26,29.3,30.24,26.15, 
62.5625,3575.170654,25.203735,11.586031,14.825727,10.213279,49.91328,18.211586,1.2,26.16,30.49,33.47,32.71,41.39,0.1,25.52,26.29,29.3,30.29,26.19, 
63.132812,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,26.18,30.54,33.54,32.8,41.42,0.1,25.54,26.31,29.27,30.31,26.21, 
63.703125,3575.170654,25.203735,11.586031,14.825727,10.213279,49.91328,18.211586,1.2,26.18,30.56,33.6,32.85,41.46,0.1,25.51,26.3,29.28,30.35,26.21, 
64.28125,3562.455322,25.183657,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,26.15,30.58,33.65,32.93,41.53,0.1,25.48,26.28,29.25,30.35,26.23, 
64.851562,3575.170654,25.203735,11.586031,14.825727,10.213279,49.91328,18.211586,1.2,26.17,30.63,33.76,33.2,41.57,0.1,25.45,26.26,29.22,30.35,26.23, 
65.421875,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,26.17,30.66,33.82,33.8,41.61,0.1,25.4,26.24,29.21,30.39,26.2, 
66,3575.170654,25.203735,11.586031,14.825727,10.213279,49.91328,18.211586,1.2,26.17,30.68,33.89,33.19,41.68,0.1,25.37,26.22,29.18,30.39,26.22, 
66.570312,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,26.18,30.73,33.98,33.24,41.73,0.1,25.37,26.21,29.17,30.4,26.23, 
67.140625,3570.180664,25.238644,11.657064,14.791274,10.282411,49.98241,18.186398,1.2,26.2,30.79,34.6,33.33,41.8,0.1,25.34,26.19,29.13,30.4,26.24, 
67.71875,3562.455322,25.183657,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,26.19,30.84,34.17,33.41,41.84,0.1,25.34,26.17,29.1,30.39,26.23, 
68.289062,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,26.21,30.91,34.26,33.5,41.87,0.1,25.34,26.17,29.1,30.39,26.25, 
68.859375,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,26.23,30.98,34.32,33.56,41.95,0.1,25.34,26.15,29.7,30.36,26.22, 
69.429688,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,26.23,31.3,34.43,33.67,41.99,0.1,25.34,26.15,29.9,30.36,26.22, 
70.007812,3575.170654,25.203735,11.586031,14.825727,10.213279,49.91328,18.211586,1.2,26.26,31.9,34.53,33.73,42.3,0.1,25.37,26.12,29.9,30.35,26.19, 
70.578125,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,26.29,31.16,34.58,33.8,42.1,0.1,25.35,26.14,29.12,30.35,26.21, 
71.148438,3574.880615,25.203735,11.586031,14.770816,10.213279,49.91328,18.211586,1.2,26.31,31.21,34.64,33.86,42.14,0.1,25.35,26.14,29.12,30.36,26.21, 
71.726562,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,26.35,31.22,34.69,33.91,42.18,0.1,25.35,26.14,29.12,30.36,26.2, 
72.296875,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,26.37,31.27,34.75,33.97,42.22,0.1,25.36,26.13,29.15,30.34,26.2, 
72.867188,3575.170654,25.203735,11.586031,14.825727,10.213279,49.91328,18.211586,1.2,26.4,31.29,34.81,34.3,42.26,0.1,25.36,26.13,29.17,30.38,26.17, 
73.445312,3562.165039,25.183657,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,26.42,31.32,34.83,34.8,42.3,0.1,25.36,26.8,29.14,30.38,26.17, 
74.015625,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,26.44,31.34,34.88,34.12,42.34,0.1,25.34,26.8,29.14,30.36,26.17, 
74.585938,3567.16626,25.203735,11.586031,14.770817,10.268188,49.968189,18.211586,1.2,26.44,31.34,34.88,34.14,42.34,0.1,25.34,26.7,29.13,30.4,26.13, 
75.15625,3570.180664,25.238644,11.602077,14.791274,10.282411,49.98241,18.186398,1.2,26.44,31.39,34.94,34.2,42.37,0.1,25.34,26.7,29.13,30.4,26.13, 
75.734375,3574.880615,25.203735,11.586031,14.770816,10.213279,49.91328,18.211586,1.2,26.46,31.41,34.95,34.24,42.42,0.1,25.32,26.5,29.11,30.38,26.8, 
76.304688,3574.880615,25.203735,11.586031,14.770816,10.213279,49.91328,18.211586,1.2,26.46,31.41,35.1,34.29,42.45,0.1,25.32,26.2,29.1,30.41,26.7, 
76.875,3574.880615,25.203735,11.586031,14.770816,10.213279,49.91328,18.211586,1.2,26.46,31.43,35.7,34.36,42.49,0.1,25.3,26,29.1,30.43,26.5, 
77.453125,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,26.49,31.48,35.12,34.42,42.53,0.1,25.27,25.98,29.8,30.43,26, 
78.023438,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,26.51,31.48,35.2,34.54,42.61,0.1,25.27,25.95,29.8,30.47,25.97, 
78.59375,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,26.54,31.49,35.26,34.59,42.65,0.1,25.25,25.95,29.8,30.47,25.93, 
79.164062,3574.880615,25.203735,11.586031,14.770816,10.213279,49.91328,18.211586,1.2,26.54,31.54,35.27,34.69,42.69,0.1,25.25,25.95,29.8,30.43,25.89, 
79.742188,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,26.58,31.56,35.37,34.75,42.77,0.1,25.25,25.97,29.8,30.43,25.88, 
80.3125,3567.16626,25.148825,11.586031,14.770816,10.213279,49.91328,18.211586,1.2,26.58,31.61,35.43,34.8,42.81,0.1,25.25,25.97,29.12,30.41,25.86, 
80.882812,3561.874756,25.183657,11.602077,14.681302,10.282411,49.98241,18.186398,1.2,26.6,31.66,35.5,34.86,42.85,0.1,25.25,25.97,29.12,30.43,25.84, 
81.453125,3574.880615,25.203735,11.586031,14.770816,10.213279,49.91328,18.211586,1.2,26.6,31.68,35.56,34.94,42.89,0.1,25.25,25.97,29.12,30.43,25.84, 
82.023438,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,26.61,31.73,35.62,34.99,42.93,0.1,25.25,25.99,29.15,30.43,25.84, 
82.59375,3567.16626,25.148825,11.586031,14.770816,10.213279,49.91328,18.211586,1.2,26.66,31.76,35.71,35.9,42.97,0.1,25.28,25.99,29.16,30.47,25.84, 
83.164062,3569.890137,25.238644,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,26.66,31.81,35.77,35.15,43.1,0.1,25.28,25.99,29.16,30.51,25.87, 
83.742188,3562.165039,25.183657,11.602077,14.736287,10.282411,49.98241,18.186398,1.2,26.71,31.86,35.83,35.19,43.5,0.1,25.28,25.99,29.18,30.51,25.87, 
84.3125,3569.599854,25.238644,11.602077,14.681302,10.282411,49.98241,18.186398,1.2,26.72,31.88,35.89,35.25,43.9,0.1,25.33,25.99,29.18,30.51,25.87, 
84.882812,3562.165039,25.183657,11.657064,14.736287,10.282411,49.98241,18.186398,1.2,26.77,31.94,35.95,35.27,43.8,0.1,25.33,26.1,29.21,30.54,25.85, 
